지점,지점명,일시,평균기온(°C),평균최고기온(°C),평균최저기온(°C),최고기온(°C),최저기온(°C),최고기온 나타난날(yyyymmdd),최저기온 나타난날(yyyymmdd),평균수증기압(hPa),최고수증기압(hPa),최저수증기압(hPa),최고수증기압 나타난날(yyyymmdd),최저수증기압 나타난날(yyyymmdd),평균이슬점온도(°C),평균상대습도(%),최소상대습도(%),최소상대습도 나타난날(yyyymmdd),월합강수량(00~24h만)(mm),일최다강수량(mm),1시간최다강수량(mm),10분최다강수량(mm),일최다강수량 나타난날(yyyymmdd),1시간최다강수량 나타난날(yyyymmdd),10분최다강수량 나타난날(yyyymmdd)
184,제주,2017-11,12.6,16,9.5,24.2,5,20171110,20171130,9.6,21.4,4.1,20171108,20171119,5.7,64,32,20171119,19.2,10.9,,,20171129,,
184,제주,2017-12,7.2,9.8,4.6,15.1,0.7,20171223,20171214,6.3,13.4,3.3,20171224,20171215,0,61,29,20171215,25.4,8.3,,,20171210,,
184,제주,2018-01,4.9,7.3,2.4,14.4,-2.6,20180116,20180125,6,15.7,3.1,20180116,20180124,-0.9,67,35,20180102,58,16.5,,,20180116,,
184,제주,2018-02,5.5,8.7,2.4,17.5,-2.5,20180228,20180206,5.5,16.3,2.8,20180228,20180222,-2,60,27,20180222,86.6,59.6,,,20180228,,
184,제주,2018-03,11.4,15.3,8,23.2,2.8,20180304,20180302,9.9,22,4.4,20180305,20180324,6.2,72,33,20180313,118,30.1,,,20180307,,
184,제주,2018-04,15.9,19.6,12.6,26.1,5.3,20180430,20180407,12.6,23.2,3.4,20180423,20180412,9.5,68,14,20180412,112.5,41.8,22.3,7.3,20180423,20180424,20180424
184,제주,2018-05,19.1,23.1,16,31.1,12,20180516,20180511,16.8,27.4,3.8,20180518,20180504,14.2,76,16,20180524,98.8,41.8,15.5,3.9,20180513,20180513,20180513
184,제주,2018-06,22.3,25.6,19.8,32.3,16.2,20180626,20180601,21.3,30.4,12.4,20180627,20180622,18.3,79,47,20180622,211.1,47.8,17,8,20180630,20180630,20180630
184,제주,2018-07,27.3,30.1,25,35,19.6,20180711,20180708,29.1,35.9,20.5,20180729,20180707,23.5,81,50,20180711,48.7,38.1,13.6,4,20180706,20180706,20180706
184,제주,2018-08,28.8,32.1,26.4,35.3,24.4,20180814,20180818,30.5,36.5,22.2,20180815,20180821,24.3,78,44,20180814,376.5,265.4,36.6,9.5,20180823,20180823,20180823
184,제주,2018-09,23.9,26.8,21.6,31.2,18.5,20180903,20180929,22.4,32.6,12.3,20180901,20180925,18.9,75,37,20180923,187.7,139.3,32.8,8.3,20180913,20180913,20180913
184,제주,2018-10,17.9,20.9,15.2,24.7,11.6,20181006,20181031,13.3,29.5,7.4,20181006,20181031,10.7,64,29,20181029,347,310,48.8,11.6,20181005,20181005,20181005
184,제주,2018-11,13.9,17.2,10.9,20.5,7.3,20181108,20181123,10.5,21,4.6,20181108,20181121,7.1,65,30,20181120,28.6,18.5,,,20181108,,
184,제주,2018-12,8.7,11.2,6.7,22.9,0.2,20181203,20181228,8.1,22,3.7,20181203,20181209,2.8,68,36,20181225,96,21.8,,,20181220,,
184,제주,2019-01,6.4,8.9,4.3,12.6,2,20190119,20190116,6.2,12.3,3.7,20190119,20190109,0,64,40,20190124,24.2,17.9,,,20190131,,
184,제주,2019-02,7.4,10.2,4.8,18.4,1,20190203,20190212,6.6,17.8,3.3,20190203,20190204,0.5,63,30,20190204,37.9,15.9,,,20190219,,
184,제주,2019-03,10.8,14.4,7.6,22,3.6,20190327,20190324,8.2,18.8,3.8,20190320,20190309,3.5,63,17,20190327,55.5,22.1,,,20190310,,
184,제주,2019-04,14.7,18.4,11.9,25,6.2,20190416,20190404,11.7,19.9,3.1,20190424,20190415,8.4,68,14,20190415,46.4,18.7,6.5,2.4,20190423,20190423,20190423
184,제주,2019-05,20,23.8,16.6,33.1,11.9,20190524,20190508,13,25.2,4.1,20190518,20190523,9.8,56,10,20190523,42.8,19.6,4.3,1.4,20190518,20190518,20190518
184,제주,2019-06,21.5,25.1,19,29.8,15.9,20190629,20190601,20.4,32.4,11.1,20190629,20190603,17.6,80,33,20190603,145.8,85.1,23.3,9.3,20190626,20190626,20190626
184,제주,2019-07,25.2,27.9,23.2,35.4,20.4,20190730,20190713,27,35,14.6,20190727,20190705,22.2,85,48,20190730,510.1,187.7,66,14.7,20190719,20190722,20190722
184,제주,2019-08,27.7,30.6,25.5,34.7,20.8,20190808,20190831,28.7,36.3,16.3,20190801,20190824,23.1,77,42,20190824,242.3,87.2,46.6,15.4,20190827,20190827,20190827
184,제주,2019-09,24,26.6,21.9,30.4,16.7,20190905,20190924,24.9,33.6,11.9,20190905,20190925,20.8,84,46,20190925,610.6,156,33.2,17.7,20190921,20190904,20190904
184,제주,2019-10,19.7,22.6,17,27.3,11.9,20191002,20191028,16.1,29.3,6.5,20191002,20191010,13.6,69,34,20191010,188.6,136.2,38.7,16.2,20191002,20191002,20191002
184,제주,2019-11,14.6,18.3,11.5,24.3,6.9,20191117,20191130,11.2,20.9,4.6,20191124,20191115,7.9,65,38,20191130,27.5,8.2,,,20191126,,
184,제주,2019-12,9.7,12.5,6.9,18.7,1.8,20191210,20191231,8,19.2,3.9,20191217,20191231,3.1,64,41,20191210,48.2,18.9,,,20191201,,
184,제주,2020-01,8.9,11,7,23.6,2.4,20200107,20200101,7.7,19.1,4.2,20200107,20200116,2.6,66,39,20200120,116.7,60.3,,,20200127,,
184,제주,2020-02,9.1,12.3,6.1,21.8,0.5,20200225,20200218,8,16.9,3.3,20200225,20200206,2.9,66,37,20200224,29.8,14.2,,,20200229,,
184,제주,2020-03,11.5,15.1,7.9,23.2,2.5,20200326,20200306,8.7,20.9,3.1,20200326,20200320,4.2,63,17,20200320,81.6,25.3,,,20200309,,
184,제주,2020-04,13.2,16.9,9.8,24.8,6,20200430,20200406,8.4,16.9,3.2,20200417,20200424,3.9,56,16,20200407,82.3,25.4,7,2.9,20200412,20200412,20200412
184,제주,2020-05,18.8,23.4,15.6,29.5,13.2,20200518,20200513,15.9,24.3,7,20200515,20200513,13.6,74,25,20200514,20.6,5.3,3.2,1.5,20200516,20200509,20200509
184,제주,2020-06,22.4,26.1,19.8,30.9,15,20200623,20200602,22.5,31.9,7.9,20200613,20200602,19.2,83,42,20200608,221.5,49.3,23.3,10.4,20200618,20200624,20200614
184,제주,2020-07,24.2,27.3,21.8,34.3,19.2,20200719,20200705,25.6,33.6,16.2,20200728,20200702,21.3,85,48,20200719,184.7,71.5,36,10.7,20200727,20200727,20200727
184,제주,2020-08,29.4,32.8,26.8,36.3,24.3,20200815,20200822,29.9,35.2,21,20200827,20200815,24,74,34,20200815,140.4,114.3,26,9,20200826,20200826,20200826
184,제주,2020-09,22.9,25.6,20.6,30.7,16.8,20200908,20200919,21.1,33.8,10.9,20200901,20200919,18,76,31,20200920,400.5,183.6,27.6,6.9,20200902,20200902,20200902
184,제주,2020-10,18.4,21.2,16,25.5,12.1,20201002,20201026,13,22.1,6.9,20201004,20201029,10.5,61,30,20201014,53.7,46.4,12,6,20201021,20201021,20201021
184,제주,2020-11,14.1,17.3,11.2,26.7,7.6,20201117,20201129,10.8,25,4.5,20201119,20201124,7.3,65,28,20201124,28.2,12.2,,,20201119,,
184,제주,2020-12,7.7,10.4,5,15,-1.4,20201223,20201230,6.5,12.3,3.6,20201229,20201219,0.4,61,29,20201210,29.5,14.4,,,20201227,,
184,제주,2021-01,6.8,9.8,3.9,18.2,-3.1,20210115,20210107,6.6,14.9,3.3,20210122,20210119,0.3,65,37,20210119,116.6,57.8,,,20210123,,
184,제주,2021-02,9.4,12.8,6.4,23.7,-1.2,20210221,20210217,7.4,15.1,3.2,20210214,20210217,1.9,62,22,20210219,52.8,22.4,,,20210201,,
184,제주,2021-03,12.5,16.1,9.3,21.9,4.8,20210301,20210303,10,18.8,3,20210327,20210330,6.4,68,14,20210330,81.1,26.9,,,20210304,,
184,제주,2021-04,15.4,19.2,12.2,25.9,8.2,20210422,20210414,11.1,19.4,3.6,20210403,20210429,7.8,63,12,20210429,58.8,16.9,7.5,2.6,20210412,20210430,20210430
184,제주,2021-05,19,23.5,15.6,30.9,9.4,20210515,20210503,15.1,26.4,3.8,20210516,20210509,12.5,68,13,20210509,100.7,24.4,8,2.8,20210520,20210520,20210516
184,제주,2021-06,23.4,27,20.8,31.5,18.4,20210609,20210604,21.5,27.7,7.1,20210615,20210604,18.5,75,28,20210604,122.4,86.8,22.5,6.6,20210611,20210611,20210611
184,제주,2021-07,27.8,31.1,25.5,34.2,22.7,20210728,20210704,28.7,35,20.9,20210731,20210728,23.3,78,45,20210727,247.1,155.3,99.2,22.6,20210731,20210731,20210731
184,제주,2021-08,27.3,30.3,25,33.8,22.2,20210804,20210814,28.3,34.8,20.8,20210806,20210820,23.1,79,49,20210803,227.8,57.7,15.2,8.2,20210814,20210802,20210825
184,제주,2021-09,24.9,28,22.5,33.3,19,20210901,20210924,26.2,35,16.2,20210901,20210924,21.8,84,54,20210923,493.1,155,71.7,22.3,20210917,20210917,20210917
184,제주,2021-10,20.1,23.8,17.1,31.8,9,20211010,20211018,18,30.6,7.2,20211010,20211017,14.8,73,39,20211017,32.1,16.4,4.3,1.9,20211012,20211012,20211012
184,제주,2021-11,14,18.1,10.9,23.2,7,20211107,20211130,10.6,19,5.7,20211108,20211122,7.5,66,36,20211117,63.8,34.5,,,20211108,,
184,제주,2021-12,8.9,12.2,6.3,17.4,-0.5,20211221,20211226,7.7,13.5,4.3,20211210,20211225,2.8,67,30,20211222,31.4,21.5,,,20211216,,
184,제주,2022-01,6.2,9.1,3.9,14.4,0.3,20220122,20220121,6.5,11.5,3.4,20220123,20220119,0.5,68,25,20220119,33.6,18.8,,,20220105,,
184,제주,2022-02,5.6,8.7,2.9,16.2,0,20220226,20220220,5.6,10,3.5,20220213,20220227,-1.5,62,24,20220226,25.1,11.3,,,20220219,,
184,제주,2022-03,11.4,15.5,7.8,22.3,4.5,20220312,20220306,9.8,20.1,3.6,20220326,20220327,5.8,70,18,20220327,96.1,32.1,,,20220318,,
184,제주,2022-04,15.5,19.6,11.9,26.7,5.6,20220425,20220403,12.6,26.9,4.8,20220425,20220417,9.5,70,25,20220417,84,26,9.2,4.7,20220429,20220425,20220425
184,제주,2022-05,19.4,23.1,15.8,29,9.5,20220527,20220503,14.6,22.8,4.2,20220530,20220502,12,65,20,20220527,9.1,8.9,3.3,1.3,20220513,20220513,20220513
184,제주,2022-06,23.9,27.5,21.1,34.4,17.3,20220626,20220605,23.8,32.2,12.8,20220630,20220601,20.1,81,47,20220626,143.6,71.4,21.4,7.2,20220624,20220624,20220624
184,제주,2022-07,28.4,31.8,25.7,36,23.2,20220728,20220716,30.6,38,21.7,20220714,20220726,24.4,80,49,20220728,149,48.3,16.3,6.2,20220730,20220731,20220731
184,제주,2022-08,29.2,32.8,26.2,37.5,21.2,20220810,20220828,30.1,38.5,16.9,20220807,20220827,24,75,42,20220810,124.3,94.3,40.2,14.1,20220817,20220817,20220817
184,제주,2022-09,24.1,26.9,21.9,32.8,17.2,20220916,20220930,24.1,33.8,11,20220905,20220930,20.1,79,25,20220907,265.8,174,22.3,7.4,20220905,20220905,20220905
184,제주,2022-10,18.4,21.7,15.5,30.6,11.5,20221002,20221020,14.9,30.2,7.5,20221003,20221025,12.4,69,39,20221027,22.1,12.1,8.6,5.2,20221009,20221009,20221009
184,제주,2022-11,15.2,19.3,11.8,27.4,4.1,20221128,20221130,12.5,23.8,5.4,20221129,20221130,9.6,71,26,20221125,87.8,23.3,,,20221120,,
184,제주,2022-12,6.9,9.4,4.5,14.6,-0.4,20221209,20221223,6.6,12.4,3.9,20221203,20221218,0.9,66,28,20221209,35.3,17.7,,,20221221,,
184,제주,2023-01,6.8,10.4,3.8,20.7,-3.4,20230113,20230124,7,20.4,3.4,20230113,20230125,1,68,32,20230131,42.1,17.7,,,20230113,,
184,제주,2023-02,7.7,11.1,4.8,16.4,1.1,20230228,20230221,7.6,14.9,3.7,20230219,20230221,2.4,71,34,20230226,89.6,28.1,,,20230212,,
184,제주,2023-03,12.3,16.4,8.5,22.4,2.4,20230307,20230303,9.7,19.9,3.4,20230322,20230313,5.6,66,26,20230307,49.6,19.2,,,20230317,,
184,제주,2023-04,15.5,19.4,11.8,28.6,7.4,20230418,20230427,12.3,21.4,3,20230418,20230413,9.3,69,14,20230412,62.1,19.8,6.2,1.8,20230414,20230414,20230414
184,제주,2023-05,19.1,23.1,16,29.9,11.4,20230529,20230508,17.1,28.9,5.4,20230529,20230501,14.5,77,28,20230501,269.3,74,21.5,5.5,20230504,20230503,20230503
184,제주,2023-06,23.4,26.7,20.4,31.4,15.8,20230629,20230607,21.8,30.4,10.5,20230627,20230604,18.6,76,29,20230604,213,80.9,21.4,9.2,20230625,20230625,20230627
184,제주,2023-07,28.1,31.4,25.6,37.3,21.8,20230710,20230706,28.1,33.4,18.1,20230718,20230706,22.9,75,39,20230710,273.2,52,25.7,11.8,20230722,20230708,20230708
184,제주,2023-08,28.8,32,26.3,34.8,21.6,20230803,20230831,28.6,33.6,19.9,20230820,20230831,23.2,73,43,20230811,182.5,58.2,21.7,10.2,20230823,20230818,20230823
185,고산,2013-08,27.7,30.5,25.2,33.8,22.1,20130821,20130831,30.7,36.3,17.7,20130809,20130831,24.4,83,47,20130827,77,21.5,16.3,11.5,20130825,20130825,20130825
185,고산,2013-09,23.4,26.5,20.9,30.3,17.4,20130924,20130927,21.8,32.8,7.7,20130913,20130917,18.5,75,18,20130917,79.3,34.6,24.2,10,20130914,20130914,20130914
185,고산,2013-10,18.9,21.9,16.3,30.3,10.9,20131006,20131027,16.2,27.9,7.8,20131010,20131012,13.6,72,27,20131012,21.1,10.7,4.8,2.3,20131008,20131002,20131008
185,고산,2013-11,12.6,15.7,9.8,24.9,1.7,20131102,20131128,10.1,23.8,4.6,20131109,20131128,6.3,67,42,20131124,71.5,31.7,,,20131110,,
185,고산,2013-12,7.8,10.1,5.5,16.6,1,20131208,20131229,6.6,14.7,4.1,20131209,20131228,0.7,62,34,20131231,14.2,8.3,,,20131209,,
185,고산,2014-01,6.5,9.2,3.5,15.3,-0.4,20140125,20140109,6.3,13.3,3.3,20140125,20140114,-0.1,63,32,20140106,40.8,23.2,,,20140108,,
185,고산,2014-02,6.6,9.3,4.5,18.4,-1.1,20140201,20140205,7.2,17.2,3.4,20140201,20140204,1.6,71,40,20140223,72.9,32.2,,,20140226,,
185,고산,2014-03,9.7,12.5,6.8,20.6,1.5,20140328,20140308,9.1,18.2,2.5,20140329,20140307,4.3,72,25,20140306,108.9,35.5,,,20140312,,
185,고산,2014-04,13.8,17.2,11.2,23.3,6.2,20140424,20140405,11.5,18.5,3.6,20140417,20140416,8.5,73,18,20140416,71,23.1,9.1,2.8,20140427,20140428,20140413
185,고산,2014-05,17.3,21.1,14.4,25.3,9.4,20140530,20140507,15.9,23.7,6.4,20140531,20140505,13.5,80,29,20140510,184.8,83.9,19.7,6.3,20140520,20140520,20140525
185,고산,2014-06,20.8,23.9,18.6,26.7,15.8,20140627,20140617,21.9,28.3,10.5,20140615,20140601,18.9,89,41,20140601,84.7,60.7,10.9,3.1,20140617,20140617,20140617
185,고산,2014-07,24.2,26.8,22.1,32.6,18.6,20140731,20140702,27.6,36.5,18.8,20140708,20140702,22.7,92,54,20140731,261.6,101.5,21.9,8.5,20140706,20140706,20140706
185,고산,2014-08,24.4,27.1,22.8,32.3,19.8,20140801,20140831,27.6,34.2,19.9,20140825,20140831,22.6,90,60,20140801,238.5,81.3,22.4,10,20140820,20140820,20140820
185,고산,2014-09,23,26.2,20.3,29.1,15.4,20140913,20140919,22.1,33,12.4,20140903,20140922,19,79,38,20140913,84.3,18.9,7.9,3.6,20140923,20140930,20140903
185,고산,2014-10,19,22.1,16.2,27.6,13.4,20141002,20141024,16.5,26.3,7.7,20141021,20141018,14.1,75,29,20141018,37.7,10,6.8,3.7,20141031,20141021,20141021
185,고산,2014-11,14.1,16.7,11.9,21.4,7.1,20141123,20141119,11.5,22.2,5.5,20141101,20141119,8.5,70,38,20141115,52.3,18.7,,,20141124,,
185,고산,2014-12,7.1,9.9,4.2,14.4,0.3,20141230,20141217,6.8,12.8,3.8,20141215,20141230,1.3,68,25,20141230,34.1,8.4,,,20141220,,
185,고산,2015-01,6.9,9.7,4.4,16.3,0.2,20150104,20150101,7.1,16.9,3.9,20150105,20150128,1.7,70,41,20150119,58.9,25.8,,,20150114,,
185,고산,2015-02,6.5,9,4.2,13.6,-1.4,20150220,20150208,6.9,15.3,3.6,20150221,20150209,1,69,42,20150226,62.5,36.9,,,20150215,,
185,고산,2015-03,9.4,12.4,6.6,20.9,-0.6,20150317,20150310,8.7,19.6,3.3,20150318,20150323,3.8,70,26,20150326,91.3,79.4,,,20150318,,
185,고산,2015-04,13.3,16.7,10.6,23.3,7.1,20150427,20150409,12.6,21,3,20150402,20150422,9.8,82,19,20150422,163.1,39.8,23.2,12.3,20150418,20150418,20150418
185,고산,2015-05,16.7,20,14.1,25.5,10.3,20150528,20150506,15,23.2,3.3,20150515,20150508,12.6,80,18,20150508,232,115.5,31.7,10.9,20150511,20150511,20150511
185,고산,2015-06,20,22.9,17.9,25.5,13,20150613,20150605,21.2,27.6,11.2,20150630,20150604,18.3,90,43,20150604,225,66.9,13.5,4.8,20150624,20150602,20150602
185,고산,2015-07,23.8,26.7,21.8,33.4,18,20150710,20150707,27.2,35.2,13.9,20150728,20150704,22.3,92,50,20150704,167.2,54.1,20.6,7.7,20150712,20150712,20150712
185,고산,2015-08,25.6,28.6,23.4,32.4,19.8,20150807,20150825,28.1,35.2,20.5,20150809,20150823,23,86,56,20150806,84,42.2,29.6,7.2,20150811,20150811,20150821
185,고산,2015-09,22.3,25.5,19.7,28.9,16.9,20150903,20150928,20.7,28.6,11.3,20150906,20150915,17.9,77,42,20150908,222.8,93.5,33.3,10.2,20150930,20150905,20150905
185,고산,2015-10,18.6,22.1,15.5,26.2,11.4,20151022,20151031,14.9,30.2,7.5,20151001,20151031,12.6,69,31,20151006,21.8,9.9,6.4,2.9,20151001,20151027,20151027
185,고산,2015-11,14.6,17,12.2,23.7,2.8,20151106,20151126,13.4,23.5,5.4,20151108,20151127,10.6,78,46,20151128,123.5,38,,,20151107,,
185,고산,2015-12,9.5,11.9,7.5,18,1.7,20151202,20151217,8.4,17.2,4.8,20151210,20151218,3.9,69,46,20151203,94.3,50.4,,,20151210,,
185,고산,2016-01,5.6,7.9,3.7,16.1,-6.2,20160103,20160124,6.4,12.9,3.2,20160128,20160124,0.2,70,42,20160116,70.1,29.1,,,20160128,,
185,고산,2016-02,6.7,9.2,4.1,17.3,-1.1,20160211,20160215,6.8,19.1,3.1,20160213,20160210,0.4,66,27,20160210,76.7,48.4,,,20160212,,
185,고산,2016-03,9.7,12.6,7.1,18.4,0.6,20160305,20160301,9.1,17.7,3.4,20160305,20160312,4.6,72,30,20160312,89,45.2,,,20160305,,
185,고산,2016-04,14.2,17.7,11.3,22.5,9.7,20160426,20160401,13.4,20,6,20160416,20160424,11.1,84,25,20160424,147.3,43.6,26,9.4,20160413,20160413,20160413
185,고산,2016-05,17.5,20.9,14.7,25.5,11.6,20160523,20160516,16.3,23.8,7.7,20160515,20160501,14.2,82,31,20160521,143.2,41.3,14,5.2,20160503,20160503,20160503
185,고산,2016-06,21.1,24.2,19,28.1,15,20160623,20160602,22.8,30,11.3,20160623,20160601,19.4,91,32,20160603,193.7,63,25.7,10.6,20160622,20160622,20160622
185,고산,2016-07,26.1,28.7,23.9,33,21.4,20160731,20160702,29.9,36.7,22.4,20160728,20160715,24,89,68,20160720,117.2,70.5,20.4,9.6,20160712,20160712,20160712
185,고산,2016-08,27.7,31.1,25.1,34,19.7,20160813,20160828,29.3,37.8,16.7,20160809,20160831,23.5,79,56,20160831,76.4,27.1,24.1,10.2,20160803,20160803,20160803
185,고산,2016-09,23.4,26.4,21.1,31,18.1,20160927,20160920,24.6,32.6,14.4,20160917,20160920,20.7,86,48,20160921,128.9,63.5,12,4,20160928,20160928,20160928
185,고산,2016-10,19.7,22.7,17.5,29.4,11.6,20161003,20161030,18.9,33.6,6.4,20161003,20161030,16,80,35,20161030,122.2,21.5,6.8,2.4,20161022,20161005,20161028
185,고산,2016-11,13.4,16.2,10.9,22.2,5.6,20161113,20161124,11.6,23.5,5.4,20161114,20161129,8.4,73,42,20161109,50.7,12.7,,,20161126,,
185,고산,2016-12,9.4,12.3,6.8,19.5,2.1,20161221,20161230,8.8,21.6,4.1,20161221,20161216,4.3,71,38,20161211,77.7,29.6,,,20161226,,
185,고산,2017-01,6.5,9.2,4.2,17.9,0.3,20170129,20170123,6.9,17.8,3.9,20170129,20170124,1.1,69,44,20170113,19.6,8.1,,,20170107,,
185,고산,2017-02,6.4,9.6,3.2,16.4,-1.4,20170216,20170210,6.7,16.5,3.3,20170222,20170219,0.6,67,37,20170213,39.6,27.1,,,20170222,,
185,고산,2017-03,9.4,12.6,6.7,19.1,0,20170319,20170312,7.7,14.1,4,20170329,20170306,2.7,65,26,20170311,34.2,15.7,,,20170320,,
185,고산,2017-04,14.1,17.6,11.2,21.7,7.1,20170416,20170402,12.7,22.1,4.9,20170416,20170419,10,79,24,20170419,85.1,50.4,8.5,3.8,20170406,20170417,20170417
185,고산,2017-05,17.8,21.5,15.1,25.8,12.3,20170521,20170514,16.5,25.3,3.3,20170531,20170507,14.1,81,15,20170507,31.1,20.8,14.3,9,20170512,20170512,20170512
185,고산,2017-06,20.8,24.2,18.4,27.6,15.1,20170618,20170614,21.7,31.9,11.2,20170630,20170603,18.5,88,31,20170603,114.8,67.4,24.2,7.4,20170629,20170629,20170629
185,고산,2017-07,27.4,30.1,25.6,34.2,23.4,20170731,20170701,34.6,40.5,28.6,20170725,20170701,26.5,95,69,20170727,23.1,22.4,13.1,7.4,20170711,20170711,20170711
185,고산,2017-08,27.6,30.9,25,35.1,21,20170805,20170830,31,41,14.3,20170804,20170827,24.4,84,40,20170827,279.7,109.8,62.8,26.2,20170819,20170819,20170819
185,고산,2017-09,23.3,26.4,20.9,29.3,18.3,20170910,20170930,22.8,35.4,7,20170906,20170930,19.3,79,21,20170930,58.3,36.3,12.5,4.8,20170907,20170907,20170907
185,고산,2017-10,18.7,21.3,16.4,27.3,10.1,20171009,20171031,17.6,29.5,8.9,20171010,20171030,15,80,39,20171013,152.4,70.9,18.1,8.5,20171001,20171002,20171001
185,고산,2017-11,12.7,15.9,9.7,22.9,4.8,20171107,20171130,10.9,24.7,5.7,20171107,20171119,7.6,72,39,20171124,6.7,2.6,,,20171129,,
185,고산,2017-12,7.2,9.7,4.6,16.2,0.7,20171224,20171212,6.9,14.8,4.2,20171224,20171215,1.3,67,39,20171215,16.7,5.2,,,20171205,,
185,고산,2018-01,4.9,7.4,2.5,16.1,-2.7,20180115,20180124,6.5,16.6,3.8,20180116,20180127,0.2,73,38,20180102,47.7,27.7,,,20180116,,
185,고산,2018-02,5.5,8.2,2.8,15,-2.5,20180228,20180204,6.1,16.8,3.1,20180228,20180205,-0.6,66,36,20180222,75,66.7,,,20180228,,
185,고산,2018-03,11,14.9,7.7,21.4,2.8,20180331,20180321,11.3,19.2,5,20180304,20180301,8.2,84,37,20180331,101.2,27.3,,,20180315,,
185,고산,2018-04,15.1,18.6,12.4,23.2,4.1,20180421,20180407,14.5,23.5,4.3,20180422,20180412,11.8,83,22,20180413,175.6,89.9,16.1,6.2,20180423,20180423,20180423
185,고산,2018-05,17.9,21.3,15,24.9,11.2,20180515,20180511,18,27.2,9.8,20180515,20180504,15.5,87,36,20180524,256.7,79.3,55.5,24.5,20180506,20180518,20180518
185,고산,2018-06,21.3,24.7,18.8,27.2,15.2,20180609,20180601,22.4,30.4,14,20180626,20180622,19.1,89,49,20180622,186.7,61.3,15.3,7.8,20180628,20180628,20180628
185,고산,2018-07,26.5,29.5,24.4,33.8,19.4,20180721,20180708,30.4,35.6,21.2,20180724,20180708,24.3,89,53,20180721,20.8,18,6,1.6,20180706,20180706,20180706
185,고산,2018-08,27.7,31.1,25.3,35.5,22.6,20180802,20180824,31.7,38.5,23.4,20180805,20180818,25,86,49,20180814,127.2,84.6,18.4,4.8,20180823,20180823,20180823
185,고산,2018-09,23.4,26.3,21.1,30,17.1,20180901,20180925,23.7,36.1,11.6,20180901,20180910,19.9,82,28,20180911,136.6,55.4,13.4,6.4,20180913,20180913,20180901
185,고산,2018-10,17.6,20.2,15.2,24.2,10.7,20181004,20181031,14.4,29.8,8,20181005,20181021,12,71,41,20181013,121.2,103.1,11,4.8,20181005,20181005,20181005
185,고산,2018-11,14,16.7,11.4,20.3,5.9,20181115,20181122,11.6,22.5,6.1,20181108,20181121,8.7,72,33,20181120,42.1,24.1,,,20181108,,
185,고산,2018-12,8.7,11.2,6.4,21.9,0.4,20181202,20181228,8.5,22.1,4,20181203,20181228,3.6,72,41,20181223,55,12.6,,,20181220,,
185,고산,2019-01,6.4,8.5,4.5,13.8,1.7,20190119,20190116,6.7,12.9,4.2,20190119,20190109,1,69,48,20190125,17.4,12.8,,,20190131,,
185,고산,2019-02,7.1,9.8,4.8,16.9,1.3,20190206,20190209,7.2,18.1,3.6,20190203,20190212,1.7,70,32,20190212,34.1,15.7,,,20190219,,
185,고산,2019-03,10.2,13.5,7.4,18,3.5,20190320,20190324,9.1,18.4,4.3,20190320,20190331,5,72,33,20190314,46,12.2,,,20190311,,
185,고산,2019-04,13.8,17.7,11,21.8,4.7,20190423,20190404,12.4,21.4,4.4,20190429,20190403,9.5,77,22,20190416,27.9,13.1,3.3,1.2,20190423,20190423,20190429
185,고산,2019-05,18,21.4,15,26.2,10.8,20190516,20190507,16,25.3,6.2,20190519,20190509,13.5,77,28,20190509,122.6,64.2,17.4,4.4,20190527,20190518,20190518
185,고산,2019-06,20.5,23.9,18.2,28.2,15.1,20190625,20190601,21.8,30.9,12.2,20190629,20190603,18.7,90,52,20190603,172.9,109.9,39.8,12.1,20190626,20190626,20190626
185,고산,2019-07,23.9,26.5,22.1,30.4,18.2,20190731,20190713,28.2,38.2,16.4,20190730,20190705,22.9,95,56,20190705,191.3,62.6,11.3,5.2,20190719,20190713,20190708
185,고산,2019-08,26.8,29.8,24.5,32.9,20.2,20190808,20190829,30.3,38.2,18.9,20190822,20190825,24.2,87,54,20190825,321.5,106.8,50.7,17.7,20190827,20190827,20190827
185,고산,2019-09,23.6,26.6,21.4,29.8,17.6,20190909,20190925,25.8,35.4,15.5,20190909,20190924,21.4,88,45,20190919,400.1,67.9,38.8,18.3,20190904,20190904,20190902
185,고산,2019-10,19.4,22.2,17,27.4,12.5,20191004,20191031,16.8,32.2,9.9,20191002,20191009,14.3,74,41,20191009,127.2,88.4,65.7,22.9,20191002,20191002,20191002
185,고산,2019-11,14.6,17.7,11.8,22.7,7,20191102,20191130,12.1,23.7,5.4,20191117,20191115,9.2,71,42,20191115,16.1,10,,,20191118,,
185,고산,2019-12,9.8,12.8,7.1,18.8,1.7,20191216,20191231,8.7,20,4.4,20191217,20191206,4.3,70,45,20191205,83.8,26.8,,,20191229,,
185,고산,2020-01,8.5,10.6,6.6,18.3,2.5,20200107,20200101,8.3,19.2,5.2,20200107,20200120,3.7,73,49,20200120,76.1,37,,,20200122,,
185,고산,2020-02,8.9,11.9,5.9,20.1,-0.1,20200215,20200217,8.9,17.8,4.1,20200225,20200206,4.5,75,36,20200215,41.6,14.9,,,20200212,,
185,고산,2020-03,10.7,13.8,7.8,19.4,4.2,20200325,20200316,9.7,19.2,4.6,20200326,20200305,5.9,73,32,20200320,61.2,26.8,,,20200326,,
